CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
24646,JUAN,MURPHY,12-07-1944,M,M,juan25@adventure-works.com,30000,4,High School,Professional,Y
24647,JOSE,SIMMONS,26-04-1944,S,M,jose9@adventure-works.com,30000,5,Partial High School,Clerical,N
24649,AARON,WASHINGTON,11-02-1947,M,M,aaron12@adventure-works.com,40000,4,High School,Professional,N
24650,JULIA,BAKER,07-03-1945,S,F,julia13@adventure-works.com,20000,5,Partial High School,Clerical,N
24651,DAKOTA,ALEXANDER,07-04-1945,S,M,dakota15@adventure-works.com,20000,5,Partial High School,Clerical,N
24652,LUKE,BUTLER,16-06-1945,S,M,luke3@adventure-works.com,20000,5,Partial High School,Clerical,N
24653,VICTORIA,BARNES,16-04-1946,M,F,victoria51@adventure-works.com,40000,5,High School,Professional,Y
24654,PAIGE,SIMMONS,13-10-1946,S,F,paige14@adventure-works.com,40000,5,High School,Professional,N
24655,TAYLOR,SANDERS,16-11-1946,M,F,taylor24@adventure-works.com,70000,5,Bachelors,Management,Y
24656,JULIA,MOORE,03-07-1946,M,F,julia30@adventure-works.com,70000,5,Bachelors,Management,Y
24657,ALYSSA,BROOKS,05-06-1947,M,F,alyssa44@adventure-works.com,40000,2,High School,Professional,Y
24658,JENNA,PEREZ,17-05-1947,M,F,jenna11@adventure-works.com,40000,2,High School,Professional,N
24659,KAITLYN,HILL,01-02-1947,M,F,kaitlyn20@adventure-works.com,70000,2,Bachelors,Management,Y
24660,ANNA,PERRY,27-11-1947,S,F,anna32@adventure-works.com,70000,2,Bachelors,Management,N
24661,MADISON,JONES,22-06-1947,S,F,madison3@adventure-works.com,70000,2,Bachelors,Management,N
24662,ARIANNA,PRICE,24-05-1947,S,F,arianna0@adventure-works.com,70000,2,Bachelors,Management,N
24663,EBONY,FERNANDEZ,18-02-1948,S,F,ebony16@adventure-works.com,40000,2,High School,Professional,Y
24664,IAN,WASHINGTON,13-05-1948,M,M,ian54@adventure-works.com,40000,2,High School,Professional,Y
24665,ANGELA,MORGAN,06-04-1948,S,F,angela39@adventure-works.com,40000,2,High School,Professional,Y
24666,HANNAH,MARTINEZ,11-05-1948,M,F,hannah15@adventure-works.com,40000,2,High School,Professional,N
24667,CHLOE,DIAZ,24-06-1948,S,F,chloe87@adventure-works.com,60000,2,Partial College,Professional,Y
24668,KATRINA,XU,20-02-1948,M,F,katrina4@adventure-works.com,60000,2,Partial College,Professional,Y
24669,XAVIER,PARKER,19-09-1948,M,M,xavier39@adventure-works.com,70000,4,Bachelors,Management,Y
24670,ALEXANDRIA,ROSS,02-03-1948,S,F,alexandria4@adventure-works.com,70000,4,Bachelors,Management,Y
24671,CHRISTIAN,PERRY,14-11-1949,M,M,christian22@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
24672,JEREMY,COOK,14-10-1949,M,M,jeremy41@adventure-works.com,60000,2,Partial College,Professional,Y
24673,PAIGE,COX,08-11-1949,M,F,paige34@adventure-works.com,70000,4,Partial College,Professional,Y
24674,DYLAN,KUMAR,27-08-1949,M,M,dylan27@adventure-works.com,70000,5,Partial College,Professional,Y
24675,JACKSON,NELSON,04-07-1949,S,M,jackson39@adventure-works.com,70000,5,Partial College,Professional,Y
24676,JEREMY,ROBERTS,11-06-1950,M,M,jeremy15@adventure-works.com,60000,2,Partial College,Professional,Y
24677,BLAKE,LEE,15-02-1950,M,M,blake22@adventure-works.com,60000,2,Partial College,Professional,Y
24678,NATHAN,LONG,26-08-1950,S,M,nathan5@adventure-works.com,60000,2,Partial College,Professional,Y
24679,WYATT,HERNANDEZ,06-02-1950,M,M,wyatt28@adventure-works.com,70000,4,Partial College,Professional,Y
24680,THOMAS,FLORES,19-09-1950,S,M,thomas14@adventure-works.com,80000,3,Bachelors,Management,N
24681,ARIANNA,MURPHY,06-05-1950,S,F,arianna37@adventure-works.com,80000,3,Bachelors,Management,N
24682,FAITH,ROGERS,22-12-1951,M,F,faith35@adventure-works.com,60000,2,High School,Professional,Y
24683,SHANNON,ALONSO,19-05-1951,M,M,shannon29@adventure-works.com,60000,2,Partial College,Professional,Y
24684,CHARLES,MARTIN,21-04-1951,M,M,charles18@adventure-works.com,60000,2,Partial College,Professional,Y
24685,JORDAN,KUMAR,03-06-1951,M,M,jordan24@adventure-works.com,60000,2,Partial College,Professional,Y
24686,MELISSA,MURPHY,18-07-1952,S,F,melissa37@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
24687,JOAN,ROSS,18-08-1952,S,F,joan5@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
24688,ASHLEY,LONG,03-02-1953,M,F,ashley36@adventure-works.com,60000,3,Partial High School,Skilled Manual,N
24689,SANDRA,YE,26-01-1974,M,F,sandra16@adventure-works.com,30000,0,Partial College,Clerical,N
24690,CHRISTIAN,LONG,10-03-1980,S,M,christian24@adventure-works.com,20000,0,Partial High School,Manual,Y
24691,MEREDITH,CARLSON,17-05-1980,M,F,meredith42@adventure-works.com,20000,0,Partial High School,Manual,Y
24692,LAURA,HE,08-03-1980,M,F,laura24@adventure-works.com,20000,0,Partial High School,Manual,Y
24693,ALEXANDRA,ROGERS,16-10-1979,S,F,alexandra8@adventure-works.com,30000,0,Partial College,Clerical,Y
24694,THEODORE,CARLSON,06-10-1978,S,M,theodore19@adventure-works.com,30000,0,High School,Manual,N
24695,OMAR,ZHOU,02-11-1978,S,M,omar8@adventure-works.com,30000,0,High School,Manual,N
24696,TASHA,XIE,26-10-1978,S,F,tasha3@adventure-works.com,30000,0,High School,Manual,N
24697,MANUEL,RODRIGUEZ,14-11-1974,M,M,manuel17@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24698,BLAKE,CARTER,23-05-1973,S,M,blake37@adventure-works.com,30000,0,High School,Manual,Y
24699,REBEKAH,RUBIO,13-10-1972,S,F,rebekah41@adventure-works.com,20000,0,Partial High School,Manual,N
24700,GARY,ALVAREZ,28-03-1973,S,M,gary15@adventure-works.com,30000,0,High School,Manual,N
24701,MARCO,FERNANDEZ,14-04-1973,M,M,marco16@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24702,KARI,RAMOS,27-06-1973,S,F,kari38@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N
24703,JONATHAN,WHITE,08-07-1972,M,M,jonathan66@adventure-works.com,20000,0,Partial High School,Manual,Y
24704,ALLEN,SCHMIDT,13-03-1972,M,M,allen8@adventure-works.com,20000,0,Partial High School,Manual,Y
24705,DANIEL,SHIMSHONI,18-03-1972,S,F,daniel1@adventure-works.com,30000,0,High School,Manual,Y
24706,VIRGINIA,RANA,08-02-1972,S,F,virginia13@adventure-works.com,30000,0,High School,Manual,N
24707,SHAUN,PAL,18-08-1972,S,M,shaun13@adventure-works.com,30000,0,High School,Manual,Y
24708,COREY,CHANDER,27-07-1972,S,M,corey14@adventure-works.com,30000,0,High School,Manual,N
24709,NANCY,PRASAD,18-09-1972,M,F,nancy12@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24710,BRANDY,MALHOTRA,14-06-1972,M,F,brandy0@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24711,REBEKAH,HERNANDEZ,22-04-1972,S,F,rebekah24@adventure-works.com,40000,1,Partial College,Clerical,N
24712,CARLY,KUMAR,04-04-1972,M,F,carly7@adventure-works.com,40000,2,Partial College,Clerical,Y
24713,JEREMY,BROOKS,05-07-1916,S,M,jeremy33@adventure-works.com,10000,4,Partial High School,Manual,N
24714,WHITNEY,RODRIGUEZ,25-09-1971,S,F,whitney18@adventure-works.com,20000,0,Partial High School,Manual,Y
24715,KELLI,NATH,04-03-1971,S,F,kelli41@adventure-works.com,20000,0,Partial High School,Manual,N
24716,COLIN,LIU,17-10-1971,M,M,colin4@adventure-works.com,30000,0,High School,Manual,N
24717,DAMIEN,ANAND,20-06-1971,S,M,damien37@adventure-works.com,30000,0,High School,Manual,N
24718,TERRENCE,BLACK,08-06-1971,S,M,terrence21@adventure-works.com,40000,2,Partial College,Clerical,Y
24719,SUSAN,ZHENG,15-04-1971,M,F,susan30@adventure-works.com,40000,2,Partial College,Clerical,Y
24720,DEANNA,ALVAREZ,03-11-1971,S,F,deanna30@adventure-works.com,40000,2,Partial College,Clerical,Y
24721,MANDY,ZHENG,06-11-1971,M,F,mandy21@adventure-works.com,40000,2,Partial College,Clerical,Y
24722,HUNTER,ROSS,15-03-1970,S,M,hunter0@adventure-works.com,40000,2,Partial College,Clerical,Y
24723,SHAWNA,PAL,07-08-1970,M,F,shawna13@adventure-works.com,40000,2,Partial College,Clerical,Y
24724,ALFREDO,GUTIERREZ,14-12-1970,M,M,alfredo12@adventure-works.com,40000,2,Partial College,Clerical,Y
24725,BAILEY,YOUNG,05-05-1975,M,F,bailey37@adventure-works.com,40000,3,Partial College,Clerical,Y
24726,MARISSA,HUGHES,06-06-1975,M,F,marissa8@adventure-works.com,40000,3,Partial College,Clerical,Y
24727,MALLORY,JIMENEZ,03-03-1974,M,F,mallory13@adventure-works.com,40000,3,Partial College,Clerical,Y
24728,JULIA,DIAZ,11-08-1974,S,F,julia88@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
24729,CHASE,MURPHY,26-07-1974,S,M,chase15@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
24730,ANTHONY,MOORE,03-11-1975,M,M,anthony17@adventure-works.com,40000,4,Partial College,Clerical,Y
24731,EVAN,MITCHELL,14-10-1975,M,M,evan36@adventure-works.com,40000,4,Partial College,Clerical,Y
24732,WYATT,DAVIS,25-11-1930,M,M,wyatt5@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
24733,LUKE,FLORES,23-06-1966,S,M,luke1@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,N
24734,JACK,TURNER,05-10-1966,S,M,jack40@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y
24735,MADISON,POWELL,14-05-1966,S,F,madison44@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y
24736,SAVANNAH,RAMIREZ,18-01-1954,S,F,savannah5@adventure-works.com,20000,3,Partial High School,Clerical,Y
24737,ANGELA,BAILEY,12-10-1954,S,F,angela42@adventure-works.com,20000,3,Partial High School,Clerical,Y
24738,HANNAH,DAVIS,17-09-1954,M,F,hannah6@adventure-works.com,40000,1,Partial College,Clerical,Y
24739,DALTON,SANDERS,13-03-1954,M,M,dalton73@adventure-works.com,40000,1,Partial College,Clerical,Y
24740,SHELBY,COOPER,14-07-1955,S,F,shelby9@adventure-works.com,20000,3,Partial High School,Clerical,N
24741,BRITTANY,PERRY,09-06-1955,S,F,brittany6@adventure-works.com,20000,3,Partial High School,Clerical,N
24742,RACHEL,RAMIREZ,14-03-1955,S,F,rachel43@adventure-works.com,30000,1,High School,Clerical,N
24743,CHLOE,COLEMAN,26-05-1956,S,F,chloe72@adventure-works.com,30000,2,High School,Skilled Manual,N
24744,BRENDAN,YUAN,15-05-1956,M,M,brendan5@adventure-works.com,30000,2,High School,Skilled Manual,Y
24745,JENNIFER,WARD,10-10-1956,S,F,jennifer66@adventure-works.com,30000,2,High School,Skilled Manual,N
24746,IAN,RUSSELL,14-08-1957,S,M,ian60@adventure-works.com,20000,2,Partial High School,Clerical,Y
24747,DAKOTA,POWELL,25-08-1957,S,M,dakota7@adventure-works.com,20000,2,Partial High School,Clerical,Y
24748,JOSE,COLLINS,26-04-1957,M,M,jose40@adventure-works.com,20000,2,Partial High School,Clerical,Y
24749,MARSHALL,GUO,27-09-1957,M,M,marshall16@adventure-works.com,20000,2,Partial High School,Clerical,Y
24750,DESTINY,BARNES,13-11-1957,M,F,destiny51@adventure-works.com,20000,2,Partial High School,Clerical,Y
24751,ANGELA,HOWARD,19-03-1957,M,F,angela37@adventure-works.com,30000,2,High School,Skilled Manual,Y
24752,CAMERON,JACKSON,02-11-1958,S,M,cameron30@adventure-works.com,30000,2,High School,Skilled Manual,Y
24753,EDUARDO,JENKINS,24-06-1958,S,M,eduardo51@adventure-works.com,30000,2,High School,Skilled Manual,Y
24754,HALEY,RIVERA,05-12-1958,M,F,haley8@adventure-works.com,40000,1,Partial College,Clerical,Y
24755,SEAN,SCOTT,03-04-1958,M,M,sean44@adventure-works.com,40000,1,Partial College,Clerical,Y
24756,CARLOS,BELL,05-08-1958,M,M,carlos16@adventure-works.com,40000,1,Partial College,Clerical,Y
24757,ALISHA,SHE,10-01-1958,M,F,alisha24@adventure-works.com,40000,1,Partial College,Clerical,Y
24758,GABRIELLA,ADAMS,11-12-1959,M,F,gabriella39@adventure-works.com,40000,2,Partial College,Clerical,N
24759,BROOKE,STEWART,17-04-1959,S,F,brooke21@adventure-works.com,40000,2,Partial College,Clerical,N
24760,JULIAN,COLEMAN,06-08-1959,S,M,julian7@adventure-works.com,40000,2,Partial College,Clerical,Y
24761,LAWRENCE,RUBIO,25-05-1959,S,M,lawrence20@adventure-works.com,40000,2,Partial College,Clerical,Y
24762,WARREN,XU,28-05-1972,S,M,warren28@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
24763,FERNANDO,HILL,21-10-1973,S,M,fernando28@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N
24764,ABIGAIL,HUGHES,04-08-1973,M,F,abigail36@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
24765,MORGAN,ALEXANDER,26-02-1973,S,F,morgan88@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
24766,CHRISTIAN,WHITE,18-07-1973,M,M,christian48@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
24767,LAUREN,JACKSON,10-03-1973,M,F,lauren30@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
24768,JORDAN,ROSS,14-10-1973,M,M,jordan0@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,N
24769,BRENDAN,LAL,11-07-1973,S,M,brendan7@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
24770,ISAAC,WRIGHT,13-11-1973,M,M,isaac43@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
24771,SAMUEL,HARRIS,19-08-1972,M,M,samuel70@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
24772,GREG,RUSSELL,22-05-1972,M,M,greg7@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
24773,GRACE,STEWART,23-06-1971,M,F,grace25@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24774,XAVIER,GONZALES,22-03-1971,S,M,xavier57@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24775,ALEXANDRA,ALEXANDER,27-12-1971,M,F,alexandra40@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24776,SAMANTHA,PERRY,05-10-1971,M,F,samantha33@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24777,ERIC,ADAMS,03-02-1971,M,M,eric57@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,N
24778,SEAN,BAKER,14-10-1971,M,M,sean39@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24779,MORGAN,LEE,07-05-1971,M,F,morgan43@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24780,COURTNEY,HALL,21-07-1971,M,F,courtney18@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
24781,CARMEN,GARCIA,22-10-1972,M,F,carmen0@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
24782,NICOLE,MORRIS,07-02-1972,M,F,nicole27@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
24783,BARRY,RAMAN,04-08-1972,M,M,barry13@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
24784,MEGAN,KELLY,12-05-1972,S,F,megan48@adventure-works.com,70000,1,Graduate Degree,Professional,N
24785,CODY,MORRIS,28-02-1970,M,M,cody18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24786,HALEY,ADAMS,24-01-1970,M,F,haley52@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24787,ANDREA,WATSON,25-12-1970,M,F,andrea9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24788,ASHLEY,BENNETT,02-10-1970,M,F,ashley27@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24789,TAMARA,HU,12-06-1970,M,F,tamara9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24790,REBEKAH,NAVARRO,06-08-1970,M,F,rebekah30@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24791,TERESA,ORTEGA,25-05-1970,M,F,teresa21@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24792,CLIFFORD,MALHOTRA,17-10-1970,M,M,clifford5@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24793,COLE,MORGAN,07-07-1970,M,M,cole13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
24794,CODY,SANCHEZ,03-10-1969,M,M,cody17@adventure-works.com,60000,1,Bachelors,Skilled Manual,Y
24795,ALEXANDRA,LEWIS,22-11-1969,M,F,alexandra85@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y
24796,JESSICA,SIMMONS,19-11-1969,M,F,jessica39@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y
24797,DYLAN,FLORES,05-11-1969,S,M,dylan11@adventure-works.com,60000,2,Bachelors,Skilled Manual,N
24798,LAWRENCE,MORENO,27-05-1969,S,M,lawrence4@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y
24799,BYRON,SANZ,05-11-1969,S,M,byron14@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y
24800,EDUARDO,YOUNG,15-06-1971,S,M,eduardo25@adventure-works.com,60000,1,Graduate Degree,Professional,N
24801,CHASE,BAILEY,11-07-1971,S,M,chase16@adventure-works.com,60000,1,Graduate Degree,Professional,Y
24802,TIMOTHY,ALLEN,03-03-1971,S,M,timothy41@adventure-works.com,70000,3,Graduate Degree,Professional,Y
24803,ANNA,DIAZ,23-09-1968,M,F,anna47@adventure-works.com,40000,4,High School,Skilled Manual,Y
24804,TONYA,RAJI,19-09-1968,M,NA,tonya21@adventure-works.com,70000,2,Bachelors,Skilled Manual,Y
24805,DONNA,LUO,18-11-1967,M,F,donna5@adventure-works.com,40000,5,High School,Skilled Manual,Y
24806,FAITH,RUSSELL,25-03-1970,M,F,faith19@adventure-works.com,70000,4,Graduate Degree,Professional,Y
24807,ANNE,MORENO,25-04-1970,M,F,anne7@adventure-works.com,70000,4,Graduate Degree,Professional,N
24808,ERIC,PEREZ,25-04-1970,M,M,eric45@adventure-works.com,70000,4,Graduate Degree,Professional,N
24809,ALYSSA,MOORE,09-03-1970,M,F,alyssa7@adventure-works.com,70000,4,Graduate Degree,Professional,Y
24810,ALYSSA,RICHARDSON,16-02-1967,M,F,alyssa36@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y
24811,TRINITY,RAMIREZ,12-07-1967,S,F,trinity6@adventure-works.com,50000,2,Bachelors,Skilled Manual,N
24812,JOHNATHAN,SAI,18-08-1966,M,M,johnathan7@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y
24813,ARMANDO,SCHMIDT,21-10-1966,M,M,armando20@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y
24814,GABRIEL,WASHINGTON,02-05-1966,S,M,gabriel10@adventure-works.com,60000,0,Graduate Degree,Professional,Y
24815,VICTORIA,CLARK,14-06-1966,S,F,victoria18@adventure-works.com,70000,4,Graduate Degree,Professional,Y
24816,LAUREN,PERRY,19-11-1969,M,F,lauren55@adventure-works.com,60000,2,Graduate Degree,Professional,N
24817,VICTORIA,RICHARDSON,11-10-1969,M,F,victoria36@adventure-works.com,60000,2,Graduate Degree,Professional,Y
24818,DIANE,RUBIO,18-03-1969,M,F,diane26@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24819,JACK,SHAN,16-08-1969,M,M,jack32@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24820,DAVID,CLARK,12-10-1969,M,M,david82@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24821,MELISSA,ALEXANDER,19-09-1969,M,F,melissa14@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24822,PAIGE,COOK,11-03-1969,M,F,paige46@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24823,VINCENT,ZHAO,17-08-1969,M,M,vincent10@adventure-works.com,70000,5,Graduate Degree,Professional,Y
24824,ALEXANDRIA,WOOD,08-09-1965,S,F,alexandria2@adventure-works.com,40000,0,Bachelors,Professional,Y
24825,ZOE,SANDERS,19-04-1965,M,F,zoe3@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
24826,RICHARD,POWELL,25-08-1965,M,M,richard63@adventure-works.com,50000,3,Bachelors,Skilled Manual,N
24827,ALEXANDER,MARTINEZ,10-06-1965,M,M,alexander21@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y
24828,BROOKE,REED,03-03-1965,S,F,brooke18@adventure-works.com,60000,0,Graduate Degree,Professional,Y
24829,ETHAN,PATTERSON,24-02-1965,M,M,ethan7@adventure-works.com,60000,0,Graduate Degree,Professional,N
24830,ALEXANDRA,COX,08-09-1965,M,F,alexandra14@adventure-works.com,60000,0,Graduate Degree,Professional,Y
24831,JACKSON,DIAZ,13-07-1965,S,M,jackson23@adventure-works.com,60000,0,Graduate Degree,Professional,Y
24832,MORGAN,MARTIN,02-08-1965,M,F,morgan36@adventure-works.com,60000,0,Graduate Degree,Professional,N
24833,DEANNA,RUIZ,18-02-1968,S,F,deanna27@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
24834,BETHANY,JAI,06-03-1968,M,F,bethany14@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
24835,ANGEL,MORGAN,27-10-1968,S,M,angel13@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
24836,TAYLOR,ROBINSON,15-06-1925,S,F,taylor65@adventure-works.com,10000,4,Partial College,Manual,N
24837,WYATT,LEWIS,06-11-1957,S,M,wyatt22@adventure-works.com,130000,2,Partial College,Professional,N
24838,ELIJAH,YOUNG,26-05-1957,S,M,elijah42@adventure-works.com,130000,3,Partial College,Professional,N
24839,TAMARA,GOLDBERG,17-06-1956,S,F,tamara29@adventure-works.com,120000,3,High School,Professional,N
24840,MARCO,SAI,11-12-1956,M,M,marco6@adventure-works.com,120000,3,Partial High School,Professional,N
24841,ANDRES,JAI,05-11-1955,M,M,andres8@adventure-works.com,90000,2,High School,Professional,Y
24842,MONIQUE,ALONSO,22-05-1955,S,F,monique4@adventure-works.com,90000,3,High School,Professional,N
24843,BRYANT,SUBRAM,25-04-1955,M,M,bryant12@adventure-works.com,130000,3,Partial College,Professional,N
24844,MARIA,WARD,01-09-1944,S,F,maria15@adventure-works.com,70000,5,High School,Professional,Y
24845,TYRONE,JIMENEZ,16-11-1944,M,M,tyrone5@adventure-works.com,70000,5,High School,Professional,Y
24846,NAOMI,NAVARRO,17-08-1944,S,F,naomi10@adventure-works.com,80000,5,Bachelors,Management,N
24847,TONYA,NATH,18-07-1944,M,F,tonya18@adventure-works.com,130000,3,Bachelors,Management,Y
24848,JEFFERY,ZHOU,26-05-1945,M,M,jeffery9@adventure-works.com,70000,5,High School,Professional,Y
24849,BRIANNA,WARD,09-08-1946,M,F,brianna39@adventure-works.com,100000,2,Bachelors,Management,N
24850,EMMANUEL,PEREZ,02-07-1946,M,M,emmanuel19@adventure-works.com,120000,4,Bachelors,Management,Y
24851,LESLIE,ORTEGA,08-06-1946,M,NA,leslie22@adventure-works.com,130000,4,Partial College,Professional,Y
24852,CARLA,MARTINEZ,03-01-1946,M,F,carla20@adventure-works.com,170000,4,Bachelors,Management,Y
24853,MIGUEL,LONG,04-04-1954,S,M,miguel56@adventure-works.com,80000,4,Partial College,Professional,Y
24854,EMMA,JENKINS,15-03-1954,S,F,emma53@adventure-works.com,110000,3,Partial College,Professional,Y
24855,KAYLEE,WRIGHT,25-04-1954,S,F,kaylee43@adventure-works.com,130000,3,Partial College,Professional,N
24856,CANDICE,HUANG,11-02-1954,M,F,candice12@adventure-works.com,130000,3,Partial College,Professional,N
24857,ANNA,HENDERSON,20-04-1954,M,F,anna29@adventure-works.com,130000,3,High School,Professional,Y
24858,CALVIN,XIE,05-05-1954,M,M,calvin3@adventure-works.com,130000,3,High School,Professional,Y
24859,CESAR,ARUN,26-09-1954,S,M,cesar5@adventure-works.com,130000,3,High School,Professional,N
24860,DOUGLAS,GARCIA,12-10-1954,S,M,douglas19@adventure-works.com,170000,0,Partial High School,Professional,N
24861,EVELYN,VANCE,07-04-1953,M,F,evelyn4@adventure-works.com,90000,4,Partial College,Professional,Y
24862,TAMARA,ZHOU,13-06-1953,M,F,tamara39@adventure-works.com,100000,3,Bachelors,Management,N
24863,WESLEY,SUN,11-02-1953,S,M,wesley13@adventure-works.com,100000,3,Bachelors,Management,N
24864,JEFFERY,SUN,08-02-1952,M,M,jeffery13@adventure-works.com,90000,4,Partial College,Professional,Y
24865,ASHLEY,GRIFFIN,26-11-1952,S,F,ashley48@adventure-works.com,160000,4,Bachelors,Management,N
24866,ALEJANDRO,NATH,11-02-1951,M,M,alejandro43@adventure-works.com,80000,4,High School,Professional,Y
24867,BETH,SUAREZ,17-05-1951,S,F,beth21@adventure-works.com,90000,4,High School,Professional,Y
24868,DARRYL,HU,22-09-1951,M,M,darryl20@adventure-works.com,130000,4,High School,Professional,Y
24869,MISTY,SHOCK,12-04-1951,M,M,misty0@adventure-works.com,130000,4,High School,Professional,N
24870,TAYLOR,MORGAN,14-03-1951,M,F,taylor6@adventure-works.com,150000,4,Bachelors,Management,Y
24871,KELSEY,LUO,24-05-1950,S,F,kelsey5@adventure-works.com,90000,4,High School,Management,N
24872,ALISHA,RAJE,03-10-1950,S,F,alisha38@adventure-works.com,90000,4,High School,Management,Y
24873,ALISHA,LI,02-04-1950,S,F,alisha3@adventure-works.com,110000,4,Partial College,Management,N
24874,WENDY,MORENO,16-03-1949,M,F,wendy6@adventure-works.com,90000,4,High School,Management,N
24875,DARRYL,ZHANG,21-05-1949,S,M,darryl0@adventure-works.com,90000,4,High School,Management,Y
24876,JARROD,SUBRAM,22-07-1949,S,M,jarrod13@adventure-works.com,130000,4,High School,Management,N
24877,MANDY,ZHAO,05-06-1948,M,F,mandy12@adventure-works.com,80000,5,High School,Management,Y
24878,SANDRA,WANG,13-04-1948,M,F,sandra7@adventure-works.com,90000,4,High School,Management,Y
24879,DESIREE,MUNOZ,11-04-1948,M,F,desiree3@adventure-works.com,90000,4,Partial High School,Skilled Manual,Y
24880,SUMMER,CHANDRA,08-03-1948,M,F,summer2@adventure-works.com,110000,4,High School,Management,Y
24881,TASHA,ASHE,24-02-1948,M,F,tasha22@adventure-works.com,150000,4,High School,Management,Y
24882,MEREDITH,SRINI,28-10-1947,M,F,meredith7@adventure-works.com,90000,5,Partial High School,Skilled Manual,N
24883,STACEY,LIN,26-03-1947,S,F,stacey8@adventure-works.com,100000,4,Partial High School,Professional,N
24884,MICHELE,FERNANDEZ,19-08-1975,M,F,michele29@adventure-works.com,60000,0,Bachelors,Professional,Y
24885,COREY,XIE,02-11-1975,S,M,corey3@adventure-works.com,60000,0,Bachelors,Professional,Y
24886,JOY,ROMERO,06-01-1975,S,F,joy10@adventure-works.com,60000,0,Bachelors,Professional,Y
24887,MICAH,SUN,05-05-1975,S,M,micah0@adventure-works.com,70000,0,Bachelors,Professional,N
24888,ROY,SRINI,11-01-1975,S,M,roy9@adventure-works.com,70000,0,Bachelors,Professional,N
24889,KELLI,SHE,20-12-1975,M,F,kelli23@adventure-works.com,70000,0,Bachelors,Professional,Y
